user_id	user_ground_truths	user_top_k_prediction
20466	[38482, 37046, 33165, 33144, 33164, 33145, 33120, 30670, 33184]	[34318, 37046, 31746, 33137, 38494, 33178, 39614, 34319, 40164, 39031, 39030, 31739, 38489, 33189, 30670, 33096, 39945, 33127, 37113, 31748, 33191, 39944, 33089, 33199, 31753, 40614, 33107, 31743, 37062, 31750, 32962, 40161, 31742, 37056, 33182, 38637, 33104, 33152, 40628, 33124, 33090, 39565, 33158, 40485, 37054, 40626, 33150, 38492, 40176, 31747, 33197, 33105, 33094, 37119, 33108, 33176, 33113, 33165, 39916, 33173, 39950, 33168, 39616, 40850, 33154, 40483, 38487, 33087, 33155, 39919, 37061, 31745, 31132, 39917, 33085, 33192, 33115, 33136, 39564, 39946, 37122, 33198, 33149, 40733, 40456, 37060, 39918, 38636, 40159, 37121, 38635, 40163, 40862, 38490, 33114, 33157, 33196, 33095, 33122, 33140]
20467	[6568, 9089, 6426, 5193, 9032, 6569, 26154]	[6883, 4432, 6324, 4371, 6347, 3501, 1665, 2172, 3490, 340, 6291, 5151, 422, 1362, 1204, 336, 1391, 6715, 337, 5798, 4447, 18170, 3506, 3480, 5799, 127, 4477, 6367, 333, 3488, 1455, 378, 391, 526, 14491, 3489, 3487, 18155, 3525, 3437, 6569, 6546, 7557, 3438, 6550, 15939, 35448, 9028, 6431, 10808, 375, 7553, 6527, 5815, 326, 9013, 3626, 3516, 6262, 4367, 2162, 363, 5314, 39509, 20921, 5070, 3451, 14500, 18150, 8816, 1203, 27728, 9159, 1417, 9153, 416, 39144, 9194, 160, 4397, 1419, 19599, 18169, 5313, 367, 3483, 6263, 39600, 5321, 9483, 6318, 13525, 6341, 6568, 5761, 5304, 3492, 335, 9072, 5063]
20468	[26109, 28802, 24915]	[23697, 21520, 23297, 23350, 9602, 9588, 29220, 23341, 23355, 35496, 9593, 27302, 30179, 25528, 24419, 24915, 23923, 26110, 23340, 28809, 37544, 26446, 23348, 21165, 23931, 23922, 27531, 22875, 29221, 30239, 25111, 9595, 25027, 33381, 32165, 20719, 25124, 9597, 25018, 27296, 24921, 26399, 28681, 9594, 29541, 27256, 28067, 31712, 23109, 25118, 31568, 26778, 34554, 33389, 23916, 28808, 23925, 27530, 21521, 29780, 26121, 9584, 23927, 24895, 25241, 26124, 28742, 31349, 26111, 28064, 9600, 30321, 23926, 38774, 30238, 24907, 26109, 31312, 9591, 34163, 30628, 17809, 29320, 35181, 27297, 24405, 26104, 30320, 23107, 23641, 27324, 21536, 28877, 38852, 27535, 29219, 34162, 27307, 29782, 25112]
20469	[13339, 33027, 1571, 24952, 18408, 1469, 8661, 13914, 14124, 15905, 32119, 11354, 1553, 21035, 31668, 22675, 10227, 17017, 9401, 32921, 298, 6825, 39304, 10370, 39328, 40366, 26162, 316, 37572, 38727, 13149, 546, 5423, 2246, 8771, 9393, 12308, 23983, 2141]	[2263, 6624, 5423, 4579, 2067, 8802, 3078, 6372, 2323, 3732, 2251, 559, 3094, 1469, 9822, 6375, 6204, 4575, 6559, 6029, 458, 13904, 4519, 6980, 8828, 529, 296, 2510, 447, 3795, 13798, 18540, 2474, 16525, 12265, 8688, 8799, 5015, 10225, 16982, 15421, 547, 5615, 17007, 1571, 4629, 13822, 774, 8605, 316, 8614, 20390, 14686, 1207, 6963, 3070, 4622, 8728, 8610, 12155, 8778, 4576, 8611, 8699, 437, 13923, 7353, 8774, 6978, 1601, 9293, 6942, 5767, 8608, 24771, 3022, 190, 6634, 801, 13157, 3302, 3522, 2141, 3021, 2190, 2258, 18545, 4623, 523, 1441, 13823, 18402, 12149, 13323, 31925, 5393, 10236, 10340, 8633, 8587]
20470	[6157, 18318, 6297, 31596, 39597, 1393]	[837, 832, 829, 7209, 2018, 827, 5512, 2533, 9306, 1628, 2019, 19337, 2525, 828, 1356, 8366, 5519, 5515, 8968, 5518, 15337, 2022, 6057, 2337, 9216, 1998, 1358, 15753, 830, 2025, 16399, 9223, 5593, 825, 28399, 2027, 16922, 9235, 19789, 9213, 2000, 18630, 20648, 17516, 2014, 15344, 14304, 18050, 12810, 5514, 9212, 1996, 826, 7207, 8367, 16106, 15338, 2006, 7203, 33399, 18333, 5523, 16923, 16920, 1354, 2024, 1811, 22038, 976, 1629, 19791, 30117, 19781, 9233, 5520, 7102, 9220, 12798, 8962, 18290, 16905, 16904, 22037, 26920, 15343, 2351, 5508, 141, 1353, 16926, 15754, 2026, 20162, 33933, 8969, 7204, 20641, 5507, 5517, 30510]
20471	[2939, 4091, 2525]	[2525, 1061, 837, 7458, 2635, 692, 2493, 543, 2923, 4230, 953, 10031, 4091, 461, 14449, 878, 822, 1027, 7649, 9471, 2533, 1076, 992, 1104, 1933, 6507, 12225, 9296, 9730, 628, 714, 571, 3317, 951, 7209, 9731, 12342, 9988, 10009, 3121, 997, 155, 2679, 1051, 8275, 18487, 835, 1843, 829, 2972, 598, 8537, 4030, 2792, 2965, 8305, 1064, 1627, 7831, 3369, 924, 3014, 3397, 2927, 17423, 3533, 7459, 4545, 9314, 3154, 8968, 1995, 2991, 4220, 1355, 3607, 18480, 9723, 1072, 2373, 3367, 7457, 9319, 917, 4203, 3192, 2797, 18312, 28533, 19306, 666, 11770, 1056, 2019, 3116, 21301, 1628, 542, 1039, 1031]
20472	[24826, 40598, 24803, 19903, 12603, 513, 9527, 10473, 12600, 10489, 3589]	[165, 9770, 517, 170, 10525, 12603, 5359, 500, 12605, 10480, 10486, 513, 501, 495, 496, 515, 10524, 24923, 10485, 490, 10508, 901, 14877, 494, 23370, 909, 164, 14880, 502, 163, 522, 17025, 5599, 10490, 905, 908, 23372, 5360, 3589, 19368, 168, 902, 24012, 903, 10484, 5598, 19364, 12602, 14873, 24946, 498, 22265, 10519, 10512, 10476, 489, 22268, 18514, 492, 169, 906, 22267, 14871, 24799, 10495, 12604, 18539, 162, 19363, 24854, 10482, 22266, 19966, 10520, 10491, 10481, 907, 19739, 497, 6696, 12601, 14878, 19899, 24841, 491, 10473, 499, 19365, 10487, 23365, 508, 514, 19713, 24796, 14881, 21739, 10483, 24797, 24885, 35423]
20473	[24380, 1169, 16813, 30045, 9914, 29362, 39785]	[19003, 19669, 8847, 19652, 25834, 26312, 6983, 19004, 20825, 19876, 23406, 19661, 19002, 30461, 17573, 38386, 21373, 9918, 7546, 19907, 9920, 15518, 19005, 7548, 19107, 36376, 19109, 21287, 21374, 30910, 23400, 8868, 28495, 12439, 21327, 3588, 19657, 30591, 16734, 21377, 30458, 22684, 15180, 20541, 9916, 4924, 18307, 16213, 16737, 33464, 1171, 27887, 20532, 19113, 36658, 24379, 16720, 3806, 34911, 8862, 21326, 24096, 17580, 17498, 8861, 34910, 31307, 21375, 7550, 31244, 30589, 6696, 24091, 26928, 37522, 13001, 20824, 20814, 19953, 18514, 19106, 19739, 27975, 19971, 25852, 19000, 25953, 24377, 26293, 8863, 19949, 40187, 34126, 31536, 9769, 22114, 520, 31932, 26292, 33755]
20474	[383, 25940]	[1537, 2203, 5475, 10843, 10547, 5470, 10102, 5536, 5530, 5553, 12452, 10140, 5532, 5447, 16455, 19450, 5547, 10787, 10722, 11206, 5502, 10551, 11422, 10108, 10897, 5456, 10702, 5551, 17409, 722, 10783, 5538, 18875, 37311, 10187, 8393, 5487, 10583, 978, 10128, 24591, 11425, 5557, 5500, 10928, 160, 11800, 10150, 10164, 23338, 5527, 5458, 13650, 10116, 6753, 5450, 10742, 1502, 5195, 9240, 25940, 5468, 5457, 11288, 11281, 10923, 10899, 1330, 5451, 1546, 5560, 2201, 5552, 11255, 11230, 11390, 11452, 10554, 19478, 11259, 5528, 10896, 11400, 10153, 13061, 10943, 5541, 1504, 10174, 5558, 13766, 5561, 11285, 11232, 10734, 13655, 13077, 1807, 10123, 16463]
20475	[37256, 8901, 34599, 17634]	[11, 19, 3601, 48, 8906, 4684, 3591, 8013, 8133, 8912, 20951, 16, 36, 7998, 4680, 49, 18, 31, 8931, 30128, 8918, 4685, 37, 11672, 3598, 10626, 9, 13045, 21, 13016, 13031, 25650, 10645, 29619, 18056, 10660, 17643, 18818, 8150, 3604, 13005, 25652, 31534, 15770, 8900, 16706, 43, 17628, 13741, 8913, 17, 10627, 8132, 45, 8910, 17632, 17627, 35, 13017, 4682, 3600, 26228, 15820, 13, 15355, 8146, 15841, 26225, 15786, 17644, 8928, 32734, 8003, 8118, 25651, 10649, 11667, 21497, 10662, 15, 15787, 15839, 8009, 8011, 4687, 13736, 15861, 4689, 25169, 19761, 38279, 17615, 8117, 19759, 8941, 15452, 12, 23238, 15818, 15809]
20476	[32782, 5085]	[642, 141, 7290, 5110, 12290, 2773, 7301, 7125, 2712, 3126, 17778, 9185, 17777, 7164, 7274, 3261, 7185, 7130, 2662, 3191, 7129, 2692, 17766, 7183, 1811, 10084, 4341, 12612, 2832, 7171, 2701, 3504, 2813, 7249, 17780, 7155, 5104, 20636, 13757, 17842, 18248, 2694, 718, 7283, 2737, 7154, 17823, 7177, 2731, 3125, 7282, 2849, 2740, 32532, 17451, 16586, 12611, 2337, 17825, 2843, 9189, 3127, 2775, 14369, 7287, 6835, 12084, 2971, 2693, 2840, 7156, 7256, 2659, 14370, 7303, 7236, 19029, 16183, 2830, 15875, 2821, 7166, 5100, 7148, 17852, 7257, 8375, 17781, 2809, 2729, 2844, 7142, 28984, 19849, 837, 9190, 19846, 2735, 7234, 2866]
20477	[23297, 40217, 28997]	[23297, 21536, 23697, 17406, 21520, 22278, 21948, 29541, 22719, 27168, 22739, 25111, 24965, 23109, 21573, 32237, 23348, 21635, 9588, 23869, 27167, 21181, 27531, 35061, 23340, 23396, 23350, 24555, 25018, 30578, 27655, 29180, 8849, 23931, 29801, 23341, 21901, 27084, 29837, 26110, 23884, 34748, 26446, 21856, 26959, 27296, 24419, 21942, 29780, 29186, 9591, 26380, 31304, 22454, 22919, 35821, 23902, 23355, 25116, 27243, 35496, 10879, 23641, 17484, 22187, 37762, 37126, 24907, 22589, 30565, 21859, 28742, 9597, 26399, 32165, 9602, 21147, 30239, 23343, 37190, 29815, 12190, 22722, 26693, 23927, 34773, 30253, 29055, 22669, 26048, 25124, 22875, 22641, 20719, 32307, 22725, 26104, 25241, 27302, 23715]
20478	[36284, 37211]	[30670, 29481, 27681, 30666, 27007, 29472, 26985, 34320, 29476, 26974, 27665, 29477, 27678, 29475, 26980, 35779, 29461, 27009, 26971, 29491, 29479, 26997, 38461, 36300, 34321, 27013, 39086, 29465, 27666, 37210, 40092, 26992, 27663, 35163, 40093, 38497, 36295, 26994, 29484, 27006, 27669, 27616, 27611, 31740, 26973, 27012, 27677, 36335, 29488, 37990, 27683, 29474, 27619, 36286, 40745, 26982, 27011, 29463, 38470, 29454, 29460, 27671, 40103, 27682, 34313, 27010, 29466, 32964, 35773, 39180, 34318, 34328, 29456, 26991, 26977, 39615, 26975, 36333, 39181, 34315, 27014, 29478, 36340, 29482, 27610, 40294, 27668, 26972, 38503, 27615, 27680, 26987, 35782, 26995, 29462, 26998, 35774, 40640, 30669, 27002]
20479	[27923, 22513, 23193, 24081]	[17406, 22719, 23902, 23219, 21181, 10880, 21950, 25312, 22471, 23225, 22919, 21933, 21920, 27199, 26947, 23182, 21948, 23214, 24535, 27721, 22522, 26491, 23872, 24508, 25667, 23715, 25116, 25774, 23200, 21856, 23185, 23193, 22387, 10879, 21909, 26689, 22562, 12190, 23117, 22365, 22397, 22879, 21913, 26375, 24686, 22278, 26402, 12186, 22524, 22649, 10883, 10877, 24538, 31084, 24079, 17405, 26710, 22669, 22454, 29166, 25313, 21917, 21695, 27753, 23712, 22918, 21934, 22521, 26688, 31094, 23154, 22572, 23710, 23542, 22513, 21535, 22566, 22514, 26325, 24607, 21915, 24533, 31243, 23697, 33579, 24049, 20727, 24590, 22574, 23919, 23516, 10882, 22364, 22880, 22948, 24965, 22593, 28707, 24078, 22438]
20480	[5440, 2971, 20503, 28316]	[2971, 718, 1811, 10689, 4946, 5452, 5030, 1537, 5079, 980, 14744, 643, 8095, 3191, 3549, 9163, 3012, 5162, 2220, 3261, 6452, 2976, 10787, 7666, 141, 6423, 1264, 977, 1609, 20283, 2363, 9778, 5475, 18384, 10547, 12727, 5538, 9793, 5928, 4294, 1352, 7911, 5450, 8266, 4207, 5226, 18674, 10843, 17754, 6038, 5344, 6121, 13065, 1317, 5558, 5536, 16088, 575, 6037, 1538, 20421, 5075, 4947, 10904, 19621, 3554, 4531, 11933, 2662, 5343, 20182, 5532, 18812, 13257, 9531, 18797, 14071, 10702, 10732, 5440, 5926, 5553, 23752, 1217, 10554, 10932, 9127, 1165, 22863, 18767, 18058, 16089, 5237, 5557, 18064, 8183, 18853, 23070, 456, 9985]
20481	[35564, 35571]	[23697, 23297, 21536, 21520, 23350, 9588, 27302, 35496, 30238, 17406, 9602, 23929, 23926, 23341, 29541, 24419, 30179, 25124, 22719, 21181, 9593, 28742, 27531, 30245, 29023, 26110, 28815, 36389, 31349, 23916, 26636, 23348, 23340, 27256, 23922, 26111, 20719, 24915, 22875, 28067, 10880, 25521, 25528, 9591, 26049, 25118, 35184, 9595, 34554, 33383, 27243, 30628, 34163, 23921, 29319, 23355, 28768, 25018, 28997, 21948, 26125, 21950, 26606, 32165, 26399, 9594, 27291, 23109, 28064, 26446, 26325, 23884, 25111, 23923, 30239, 9584, 27296, 28679, 28750, 30821, 28770, 34565, 28809, 38852, 21521, 27524, 27199, 26048, 28802, 40828, 24606, 35564, 29780, 24907, 23925, 27212, 25112, 28808, 23931, 23347]
20482	[30941, 39555, 36404]	[29379, 38786, 30941, 38664, 38392, 11700, 36405, 36404, 1609, 32181, 3020, 11690, 38391, 37427, 13708, 39555, 3012, 29381, 2976, 39348, 22236, 11687, 13548, 22238, 38394, 22237, 9165, 9898, 11701, 10694, 28017, 10821, 29924, 38872, 14399, 10689, 15566, 13696, 1538, 11730, 16088, 17508, 2220, 14409, 2314, 11562, 10827, 4327, 23835, 10826, 13687, 13549, 11563, 13784, 5172, 9166, 39446, 11858, 20575, 13925, 2212, 36539, 16082, 14504, 20579, 10825, 40822, 11926, 11458, 11877, 575, 14403, 10828, 6025, 10817, 10823, 29677, 13599, 6047, 10824, 4294, 28915, 35254, 10805, 13921, 14463, 20046, 266, 16094, 11896, 39969, 6044, 38007, 6060, 17798, 13933, 5546, 14406, 15581, 28898]
20483	[36526, 23995, 4004, 18042]	[837, 628, 1843, 2365, 2337, 1933, 571, 870, 917, 3195, 2493, 543, 821, 835, 822, 1962, 3121, 1355, 673, 1076, 9471, 8968, 2019, 3196, 1627, 744, 4003, 2635, 642, 9316, 2396, 7209, 842, 4545, 674, 832, 1906, 677, 4434, 468, 1925, 878, 155, 714, 461, 15104, 1356, 1875, 2283, 605, 3263, 15753, 2373, 3152, 2929, 1031, 1965, 829, 28399, 141, 1857, 3958, 3216, 1628, 8840, 32461, 828, 934, 1087, 3313, 14701, 1996, 2415, 4039, 675, 924, 2282, 6751, 2025, 1955, 1739, 3297, 1853, 1829, 2925, 600, 632, 733, 17516, 1820, 699, 1881, 654, 1650, 3352, 893, 29128, 1959, 2284, 874]
20484	[13272, 36155, 35199]	[9914, 13272, 17498, 4202, 7550, 9920, 12369, 12340, 18983, 16734, 17484, 18947, 12391, 27054, 34428, 19383, 19107, 13038, 28706, 8906, 16145, 19669, 8273, 6983, 19379, 32077, 20395, 25254, 37902, 19112, 17579, 37705, 16019, 32080, 34180, 17573, 22720, 13267, 36161, 12383, 36155, 37706, 27918, 14626, 4194, 26662, 18702, 39204, 38773, 23407, 33568, 26651, 29362, 31532, 31316, 136, 25104, 8850, 14617, 38194, 31711, 21555, 15707, 14620, 32520, 12360, 30906, 32601, 30425, 13722, 20677, 19653, 16737, 19127, 31241, 34883, 19117, 38265, 39640, 30907, 19100, 1509, 33760, 4201, 12370, 32066, 40043, 37136, 22534, 18981, 33782, 14624, 18990, 32082, 4198, 15708, 12382, 17489, 5172, 13021]
20485	[6748, 37643, 17977, 16951, 28612]	[837, 822, 829, 1627, 2018, 15344, 5515, 1811, 2337, 1628, 9306, 2022, 19337, 8968, 15753, 1996, 2025, 9216, 2011, 9213, 2533, 2015, 1998, 16399, 2006, 5519, 976, 15337, 826, 141, 18630, 18050, 5518, 30117, 2000, 28399, 20648, 7203, 16106, 12810, 1353, 1358, 22038, 825, 1354, 2001, 16922, 8367, 14304, 15338, 19789, 2662, 35737, 8966, 5593, 9220, 978, 33399, 2016, 20564, 17856, 2026, 31480, 9223, 911, 9310, 5517, 37082, 2007, 4434, 18289, 9233, 15343, 2013, 5523, 5520, 30510, 16904, 12815, 9235, 16912, 824, 19791, 15754, 33897, 2525, 16923, 13175, 27937, 5508, 16398, 36217, 9309, 31854, 16905, 718, 12799, 20641, 33048, 5510]
20486	[40059, 10280, 8828]	[559, 1594, 2263, 5636, 8802, 3732, 18545, 3795, 13915, 546, 1207, 6624, 1428, 2323, 3070, 6029, 4584, 5423, 10225, 6559, 176, 9822, 2526, 28631, 4571, 4570, 6372, 6634, 8614, 18650, 1469, 192, 805, 18570, 8773, 2067, 10279, 1421, 10315, 18746, 5778, 8600, 1321, 18669, 4610, 8615, 15555, 12304, 13904, 9823, 12273, 10280, 4565, 2246, 5015, 458, 2251, 296, 203, 12299, 14297, 190, 2464, 4519, 3094, 4582, 35597, 16984, 316, 6375, 553, 4623, 3302, 2474, 6963, 14686, 4622, 2252, 1352, 2241, 197, 208, 15066, 529, 17007, 6204, 8608, 6701, 12319, 8771, 1466, 2258, 8778, 18646, 31758, 3562, 8728, 10323, 18649, 18540]
20487	[39900, 17757]	[26755, 31357, 21439, 40313, 31359, 18176, 26760, 31353, 16005, 37426, 36398, 36650, 26762, 31358, 21441, 11828, 36648, 34976, 7762, 31356, 39308, 26756, 17757, 26761, 18172, 15674, 2538, 26757, 7757, 36399, 11726, 36647, 26763, 39562, 40137, 26758, 21308, 26764, 21440, 34974, 36720, 36086, 34973, 31354, 21851, 15675, 37425, 39900, 9536, 455, 35745, 34330, 25771, 7761, 33294, 14744, 22360, 18853, 11727, 16170, 9558, 16162, 9506, 6009, 9567, 27120, 9531, 30775, 27121, 9534, 21850, 35273, 16190, 22088, 17748, 9551, 28107, 13647, 11993, 7534, 11991, 23474, 9535, 40534, 15973, 30513, 20842, 32752, 20153, 36036, 27122, 9547, 8717, 14648, 37728, 9517, 18820, 19372, 34972, 9546]
20488	[3195, 3369, 30322]	[2525, 1843, 4003, 571, 9316, 3195, 2365, 673, 1906, 924, 3196, 917, 2679, 12889, 1965, 1933, 14701, 1031, 3352, 1735, 13446, 991, 2925, 12862, 543, 6751, 1079, 934, 1820, 2412, 1076, 870, 953, 8263, 842, 4111, 677, 591, 1955, 2637, 1881, 3363, 9714, 1857, 4030, 2394, 1959, 12858, 19748, 4037, 594, 878, 3229, 29128, 1875, 19130, 2369, 11796, 33478, 24325, 4775, 3263, 2493, 34244, 4776, 8840, 4231, 3989, 25440, 15471, 468, 2282, 1087, 874, 8905, 675, 15116, 1106, 9471, 25370, 3857, 2635, 14477, 3240, 18346, 15104, 877, 674, 12831, 605, 33479, 20214, 2381, 744, 3901, 1855, 2284, 1918, 12985, 1910]
20489	[24161, 38908, 23108]	[21536, 21934, 21909, 21933, 24260, 22562, 22879, 17406, 22883, 10879, 22530, 12190, 21128, 25116, 21856, 24049, 24185, 22880, 24580, 22919, 21126, 22513, 22929, 21912, 22644, 22921, 22667, 22719, 23699, 21948, 23310, 22651, 25059, 22361, 21516, 27588, 22882, 21172, 23517, 24230, 22669, 22961, 23902, 23297, 21696, 22387, 24542, 22397, 22419, 24147, 23214, 22948, 24989, 22618, 23308, 31798, 22366, 23712, 24470, 25074, 25080, 12186, 24101, 22905, 24099, 24535, 23225, 25581, 22902, 22278, 24070, 23717, 22625, 21695, 24118, 24106, 22524, 12188, 23539, 23396, 34541, 22522, 24488, 17405, 22446, 22380, 22459, 24965, 31796, 23397, 22652, 24497, 24278, 33777, 23542, 24529, 24229, 22884, 32719, 22990]
20490	[36186, 35354, 22278, 23310, 17406, 34083]	[21913, 21909, 22562, 17406, 22530, 22919, 21695, 22879, 23154, 23517, 12190, 10879, 21856, 21696, 21128, 23028, 23214, 21901, 21126, 23310, 21934, 21923, 22719, 24049, 24180, 21912, 22649, 24179, 21948, 22446, 24260, 24054, 21516, 22644, 12188, 21181, 24535, 22397, 23297, 22883, 24590, 22387, 21917, 22880, 22632, 22958, 22669, 29035, 23207, 22990, 21904, 29551, 23699, 24561, 34541, 22566, 22882, 29499, 31798, 22370, 23539, 24185, 24186, 23225, 22921, 24965, 22667, 10882, 23885, 22652, 26348, 24126, 22902, 22952, 12192, 22592, 26721, 17405, 24099, 24105, 22535, 24306, 21918, 25309, 23717, 22361, 22877, 30333, 25116, 10880, 24229, 22630, 22931, 22317, 22364, 24230, 24497, 21920, 24529, 26375]
20491	[28706, 40391, 37482, 40250, 37902, 40220, 13272, 12374]	[13272, 36155, 37705, 18983, 12369, 28706, 12383, 37706, 12360, 34883, 32520, 37479, 38629, 15712, 38265, 34884, 32866, 14626, 32080, 12356, 13271, 14627, 40043, 18994, 38773, 14629, 14625, 25254, 32057, 15710, 39161, 12391, 12370, 12365, 37902, 12374, 32068, 37580, 40266, 39114, 32601, 39963, 18981, 14628, 36152, 37191, 38167, 36144, 14620, 32861, 12359, 27918, 12366, 37238, 15708, 38140, 40479, 38266, 12382, 15713, 38238, 39391, 36905, 38162, 40593, 32868, 36163, 40680, 12368, 36154, 15711, 36181, 12364, 14617, 18993, 39591, 15699, 12387, 39204, 37701, 36146, 32066, 13038, 37707, 37704, 36173, 40682, 39643, 39158, 37038, 40296, 32515, 12389, 18996, 14630, 38245, 36211, 38826, 38625, 38125]
20492	[23182, 40947, 24189, 22578, 24046, 22410, 22432, 23512, 17405, 22419, 23504, 22406, 27053, 21858, 23505, 22369, 24079, 21172]	[21536, 21172, 22719, 22413, 22553, 17405, 22578, 21948, 24070, 22411, 12186, 22278, 23293, 22835, 22623, 22410, 26492, 22380, 22387, 23015, 21858, 26378, 22572, 22454, 27588, 21856, 22378, 26441, 22406, 22501, 21859, 26472, 22831, 22918, 23542, 27108, 22839, 22941, 29109, 21905, 22609, 23297, 22364, 25088, 22435, 22574, 22834, 23709, 25260, 24430, 21145, 12190, 21181, 25698, 22365, 8849, 25877, 8845, 22522, 22432, 8846, 22961, 25080, 25738, 22657, 12188, 24965, 26371, 22369, 21934, 23117, 22878, 26965, 23396, 23681, 24197, 33581, 23505, 24712, 26085, 33630, 25876, 24507, 22573, 8854, 23154, 29541, 24427, 25189, 25700, 22880, 28274, 22187, 23216, 3409, 24979, 9453, 22562, 23896, 22575]
20493	[35650, 14390, 850, 15000, 34103, 6457]	[3261, 2337, 14315, 714, 3192, 2493, 1843, 917, 155, 1076, 628, 4900, 16006, 821, 1061, 2635, 14755, 571, 2971, 1930, 733, 1821, 141, 2365, 10694, 924, 1077, 594, 1264, 838, 3549, 1811, 5601, 3011, 953, 3945, 18467, 9296, 18201, 1067, 8537, 12050, 3200, 7461, 1938, 1066, 4111, 598, 8305, 1755, 1918, 3281, 674, 2662, 1711, 3195, 992, 3121, 593, 25487, 6751, 7458, 4118, 969, 3946, 34298, 642, 4160, 7894, 5030, 4344, 12534, 3131, 19278, 19388, 11880, 837, 6922, 4545, 158, 11141, 19549, 8252, 2929, 21708, 33450, 1754, 19276, 2792, 12726, 3154, 18861, 4702, 4003, 9163, 675, 461, 476, 4784, 7649]
20494	[7027, 36685, 13408]	[5112, 5114, 5111, 160, 1811, 10610, 7021, 9678, 978, 3486, 9666, 7064, 6537, 16295, 7012, 5113, 2662, 18490, 13770, 7001, 642, 14642, 3402, 718, 9281, 9461, 6530, 3401, 13411, 6533, 17542, 4429, 7031, 9280, 6529, 7037, 4441, 11979, 5116, 141, 20055, 14665, 17547, 15909, 18577, 13778, 9278, 559, 9662, 14664, 16294, 8192, 7042, 11982, 9951, 9667, 20112, 9661, 3399, 9958, 16282, 10590, 9659, 7070, 9677, 3012, 5115, 7013, 13414, 25886, 7018, 4440, 7009, 4436, 29287, 3403, 7033, 19409, 2971, 17539, 7054, 8195, 15912, 13771, 9957, 17311, 16291, 13772, 4428, 29162, 13769, 7058, 3407, 192, 25883, 15725, 1538, 9956, 17313, 9671]
20495	[26651, 26227, 17643, 36421, 19378]	[13021, 20951, 3591, 48, 3601, 18056, 4684, 31, 8013, 3598, 13, 8912, 8133, 8937, 36, 8132, 22, 13017, 30128, 8150, 11, 10626, 18, 15770, 17643, 16694, 17644, 37, 8931, 49, 19, 10649, 8011, 32, 8936, 15854, 10627, 8939, 8134, 13031, 8913, 7998, 8900, 16019, 16706, 50, 22242, 4695, 15805, 8118, 4685, 8009, 13736, 8117, 15445, 10645, 29619, 15853, 25663, 8136, 18818, 10633, 16689, 10624, 4688, 29207, 45, 37938, 4680, 36629, 4689, 8918, 17, 13045, 13005, 37132, 18957, 8910, 18962, 18947, 8005, 15355, 4696, 3600, 13858, 15809, 4198, 25655, 15450, 8116, 32387, 3408, 8924, 21, 17637, 19379, 13854, 8144, 15848, 13002]
20496	[28029, 40902]	[17406, 21536, 22719, 21856, 23902, 12190, 22513, 25116, 24100, 22880, 23712, 22918, 20727, 21181, 22473, 22411, 21948, 25751, 22413, 24590, 22454, 22406, 12186, 21154, 22635, 21934, 27218, 23154, 23396, 23663, 21172, 21920, 24065, 25572, 23715, 22602, 22961, 22433, 23542, 23397, 23225, 36033, 24079, 22657, 23182, 24574, 21913, 22669, 22618, 23509, 24070, 17405, 27588, 23709, 25126, 23025, 22623, 22380, 27991, 29328, 23710, 25059, 29567, 28716, 23505, 24066, 25080, 23297, 22409, 24685, 27066, 25747, 22835, 21145, 21858, 8849, 24078, 23015, 22651, 23671, 23512, 26378, 25077, 28717, 22381, 22640, 26077, 24991, 25876, 27647, 22597, 22585, 21914, 24503, 26068, 26472, 22387, 22630, 22609, 22990]
20497	[8132, 8931]	[3591, 13021, 3601, 8013, 48, 13045, 18056, 8931, 15770, 8132, 8906, 10626, 19, 3598, 11, 8900, 22, 36, 10645, 11672, 25663, 17643, 49, 8009, 8918, 13, 8936, 8150, 16694, 4685, 8937, 13031, 30128, 13005, 7998, 37, 32, 8912, 13017, 45, 10649, 16, 50, 18, 8941, 15355, 9, 8146, 15854, 14395, 8939, 8136, 8117, 29619, 25650, 31445, 17644, 13003, 8910, 10660, 10627, 15841, 8913, 17627, 30300, 16706, 21497, 35, 3600, 13854, 16019, 10633, 15860, 13736, 4682, 17, 3604, 13033, 25, 21, 8003, 20374, 15843, 16678, 25657, 29207, 25655, 8011, 10624, 15768, 25169, 18818, 36632, 13016, 15786, 8115, 10656, 8116, 31155, 4680]
20498	[1538, 7777, 7666, 978, 2220, 9812, 4285, 29709]	[2525, 2337, 1538, 978, 1023, 2773, 5172, 2659, 160, 3261, 722, 2220, 283, 141, 2662, 1500, 4430, 1609, 1264, 2883, 980, 10694, 242, 51, 9163, 247, 5110, 2976, 16586, 7793, 837, 269, 1010, 266, 14312, 12613, 4207, 13839, 2971, 1165, 821, 981, 274, 12519, 1025, 2740, 14315, 721, 1551, 17589, 4280, 5104, 7427, 4994, 2635, 2493, 2750, 643, 2687, 275, 14423, 1004, 26752, 26040, 2365, 5438, 1546, 1236, 2432, 6423, 1493, 155, 7423, 1242, 7408, 1022, 9185, 12733, 3192, 575, 1544, 4221, 246, 19621, 7777, 559, 243, 11880, 19292, 6820, 8544, 4272, 16254, 11843, 3012, 12894, 13275, 2739, 3154, 714]
